,code,country,date,cases,daysGT100,logCases
2526,COL,Colombia,2020-04-10,2223.0,22.0,7.706612913964197
2527,COL,Colombia,2020-04-11,2473.0,23.0,7.813187267521416
2528,COL,Colombia,2020-04-12,2709.0,24.0,7.904334842085095
2529,COL,Colombia,2020-04-13,2776.0,25.0,7.9287663216266955
2530,COL,Colombia,2020-04-14,2852.0,26.0,7.955775781534187
2531,COL,Colombia,2020-04-15,2979.0,27.0,7.999342952713282
2576,CRI,Costa Rica,2020-03-21,113.0,0.0,4.727387818712341
2577,CRI,Costa Rica,2020-03-22,117.0,1.0,4.762173934797756
2578,CRI,Costa Rica,2020-03-23,134.0,2.0,4.897839799950911
2579,CRI,Costa Rica,2020-03-24,158.0,3.0,5.062595033026967
2580,CRI,Costa Rica,2020-03-25,177.0,4.0,5.176149732573829
2581,CRI,Costa Rica,2020-03-26,201.0,5.0,5.303304908059076
2582,CRI,Costa Rica,2020-03-27,231.0,6.0,5.442417710521793
2583,CRI,Costa Rica,2020-03-28,263.0,7.0,5.572154032177765
2584,CRI,Costa Rica,2020-03-29,295.0,8.0,5.68697535633982
2585,CRI,Costa Rica,2020-03-30,314.0,9.0,5.749392985908253
2586,CRI,Costa Rica,2020-03-31,330.0,10.0,5.799092654460526
2587,CRI,Costa Rica,2020-04-01,347.0,11.0,5.849324779946859
2588,CRI,Costa Rica,2020-04-02,375.0,12.0,5.926926025970411
2589,CRI,Costa Rica,2020-04-03,396.0,13.0,5.981414211254481
2590,CRI,Costa Rica,2020-04-04,416.0,14.0,6.030685260261263
2591,CRI,Costa Rica,2020-04-05,435.0,15.0,6.075346031088684
2592,CRI,Costa Rica,2020-04-06,454.0,16.0,6.118097198041348
2593,CRI,Costa Rica,2020-04-07,467.0,17.0,6.1463292576688975
2594,CRI,Costa Rica,2020-04-08,483.0,18.0,6.180016653652572
2595,CRI,Costa Rica,2020-04-09,502.0,19.0,6.218600119691729
2596,CRI,Costa Rica,2020-04-10,539.0,20.0,6.289715570908998
2597,CRI,Costa Rica,2020-04-11,558.0,21.0,6.324358962381311
2598,CRI,Costa Rica,2020-04-12,577.0,22.0,6.3578422665081
2599,CRI,Costa Rica,2020-04-13,595.0,23.0,6.38856140554563
2600,CRI,Costa Rica,2020-04-14,612.0,24.0,6.416732282512326
2601,CRI,Costa Rica,2020-04-15,618.0,25.0,6.42648845745769
2616,CIV,Cote d'Ivoire,2020-03-28,101.0,0.0,4.61512051684126
2617,CIV,Cote d'Ivoire,2020-03-29,140.0,1.0,4.941642422609304
2618,CIV,Cote d'Ivoire,2020-03-30,165.0,2.0,5.10594547390058
2619,CIV,Cote d'Ivoire,2020-03-31,168.0,3.0,5.123963979403259
2620,CIV,Cote d'Ivoire,2020-04-01,168.0,4.0,5.123963979403259
2621,CIV,Cote d'Ivoire,2020-04-02,190.0,5.0,5.247024072160486
2622,CIV,Cote d'Ivoire,2020-04-03,194.0,6.0,5.267858159063328
2623,CIV,Cote d'Ivoire,2020-04-04,218.0,7.0,5.384495062789089
2624,CIV,Cote d'Ivoire,2020-04-05,245.0,8.0,5.501258210544727
2625,CIV,Cote d'Ivoire,2020-04-06,261.0,9.0,5.564520407322694
2626,CIV,Cote d'Ivoire,2020-04-07,323.0,10.0,5.777652323222656
2627,CIV,Cote d'Ivoire,2020-04-08,349.0,11.0,5.855071922202427
2628,CIV,Cote d'Ivoire,2020-04-09,384.0,12.0,5.950642552587727
2629,CIV,Cote d'Ivoire,2020-04-10,444.0,13.0,6.095824562432225
2630,CIV,Cote d'Ivoire,2020-04-11,480.0,14.0,6.173786103901937
2631,CIV,Cote d'Ivoire,2020-04-12,533.0,15.0,6.278521424165844
2632,CIV,Cote d'Ivoire,2020-04-13,574.0,16.0,6.352629396319567
2633,CIV,Cote d'Ivoire,2020-04-14,626.0,17.0,6.439350371100098
2634,CIV,Cote d'Ivoire,2020-04-15,626.0,18.0,6.439350371100098
2712,HRV,Croatia,2020-03-20,104.0,0.0,4.6443908991413725
2713,HRV,Croatia,2020-03-21,126.0,1.0,4.836281906951478
2714,HRV,Croatia,2020-03-22,206.0,2.0,5.327876168789581
2715,HRV,Croatia,2020-03-23,235.0,3.0,5.459585514144159
2716,HRV,Croatia,2020-03-24,306.0,4.0,5.723585101952381
2717,HRV,Croatia,2020-03-25,382.0,5.0,5.945420608606575
2718,HRV,Croatia,2020-03-26,418.0,6.0,6.035481432524756
2719,HRV,Croatia,2020-03-27,495.0,7.0,6.20455776256869
2720,HRV,Croatia,2020-03-28,586.0,8.0,6.373319789577012
2721,HRV,Croatia,2020-03-29,657.0,9.0,6.48768401848461
2722,HRV,Croatia,2020-03-30,713.0,10.0,6.569481420414296
2723,HRV,Croatia,2020-03-31,790.0,11.0,6.672032945461067
2724,HRV,Croatia,2020-04-01,867.0,12.0,6.7650389767805414
2725,HRV,Croatia,2020-04-02,963.0,13.0,6.870053411798126
2726,HRV,Croatia,2020-04-03,1011.0,14.0,6.918695219020472
2727,HRV,Croatia,2020-04-04,1079.0,15.0,6.983789965258135
2728,HRV,Croatia,2020-04-05,1126.0,16.0,7.026426808699636
2729,HRV,Croatia,2020-04-06,1182.0,17.0,7.074963197966044
2730,HRV,Croatia,2020-04-07,1222.0,18.0,7.108244139731541
2731,HRV,Croatia,2020-04-08,1282.0,19.0,7.156176637480615
2732,HRV,Croatia,2020-04-09,1343.0,20.0,7.202661196523238
2733,HRV,Croatia,2020-04-10,1407.0,21.0,7.249215057114389
2734,HRV,Croatia,2020-04-11,1495.0,22.0,7.3098814858247865
2735,HRV,Croatia,2020-04-12,1534.0,23.0,7.335633981927201
2736,HRV,Croatia,2020-04-13,1600.0,24.0,7.3777589082278725
2737,HRV,Croatia,2020-04-14,1650.0,25.0,7.408530566894626
2738,HRV,Croatia,2020-04-15,1704.0,26.0,7.440733707389261
2753,CUB,Cuba,2020-03-29,119.0,0.0,4.77912349311153
2754,CUB,Cuba,2020-03-30,139.0,1.0,4.9344739331306915
2755,CUB,Cuba,2020-03-31,170.0,2.0,5.135798437050262
2756,CUB,Cuba,2020-04-01,186.0,3.0,5.225746673713202
2757,CUB,Cuba,2020-04-02,212.0,4.0,5.356586274672012
2758,CUB,Cuba,2020-04-03,233.0,5.0,5.4510384535657
2759,CUB,Cuba,2020-04-04,269.0,6.0,5.594711379601839
